priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
2666.66666666667,2019,2019-12-13,F,L,120000,S1 2NS,E08000019,{9DBAD222-474C-6EB3-E053-6B04A8C0F257},15810194,45.0,2.0,12,64,80,England and Wales: 2007 onwards
2674.99599551498,2019,2019-11-01,F,L,167000,S1 2NS,E08000019,{BC8936BC-012B-0E2C-E053-6C04A8C0DBF4},15859437,62.43,3.0,11,69,80,England and Wales: 2007 onwards
2280.0,2019,2019-08-07,F,L,114000,S1 2NS,E08000019,{9B361206-BE3A-1904-E053-6B04A8C0EEB5},15736735,50.0,2.0,12,84,87,England and Wales: 2007 onwards
2434.44117234609,2020,2020-01-21,F,L,173600,S1 2NS,E08000019,{9FF0D96A-324A-11ED-E053-6C04A8C06383},15818388,71.31,3.0,11,62,77,England and Wales: 2007 onwards
2673.4693877551,2020,2020-07-31,F,L,131000,S1 2NS,E08000019,{B5755FFE-6A55-7D01-E053-6C04A8C036B6},15798156,49.0,2.0,12,75,87,England and Wales: 2003-2006
1671.95767195767,2019,2019-02-14,F,L,79000,S1 4AB,E08000019,{8355F009-77B1-55C5-E053-6B04A8C0D090},15734926,47.25,2.0,11,84,85,England and Wales: 2007 onwards
2035.08771929825,2019,2019-08-09,F,L,116000,S1 4AB,E08000019,{965B6D91-F11B-95E4-E053-6C04A8C07729},15851061,57.0,2.0,12,84,85,England and Wales: 2007 onwards
1868.42105263158,2020,2020-08-28,F,L,106500,S1 4AB,E08000019,{B0A9D11B-D08B-4C1F-E053-6C04A8C0D716},15815586,57.0,2.0,11,77,80,England and Wales: 2003-2006
2712.76595744681,2022,2022-02-02,F,L,127500,S1 4AB,E08000019,{E2D14906-191C-4C2D-E053-6B04A8C0422B},15926044,47.0,3.0,12,72,76,England and Wales: 2007-2011
2502.44379276637,2019,2019-08-16,F,L,128000,S1 4AB,E08000019,{93E6821E-DB26-40FD-E053-6B04A8C0C1DF},15845290,51.15,3.0,11,83,85,England and Wales: 2007 onwards
1565.76200417537,2021,2021-06-30,F,L,120000,S1 4BP,E08000019,{D93B27B1-6A28-3100-E053-6C04A8C08887},15860776,76.64,3.0,11,75,83,England and Wales: 2007 onwards
2350.0,2019,2019-10-01,F,L,94000,S1 4BP,E08000019,{965B6D91-F112-95E4-E053-6C04A8C07729},15780831,40.0,2.0,12,76,86,England and Wales: 2003-2006
2365.85365853659,2022,2022-02-28,F,L,97000,S1 4BP,E08000019,{E073986B-CBB4-2134-E053-6C04A8C0233B},15823617,41.0,2.0,11,79,88,England and Wales: 2007 onwards
2053.57142857143,2022,2022-02-10,F,L,115000,S1 4BP,E08000019,{DBA933FA-0D2B-669D-E053-6B04A8C0AD56},15874784,56.0,2.0,11,79,88,England and Wales: 2003-2006
1754.38596491228,2022,2022-02-21,F,L,100000,S1 4BP,E08000019,{DBA933FA-0D22-669D-E053-6B04A8C0AD56},15824614,57.0,3.0,12,84,86,England and Wales: 2003-2006
2425.0,2021,2021-12-21,F,L,97000,S1 4BP,E08000019,{D93B27B1-6A1E-3100-E053-6C04A8C08887},15775871,40.0,2.0,12,77,86,England and Wales: 2003-2006
1691.66666666667,2019,2019-12-06,F,L,101500,S1 4BP,E08000019,{9DBAD222-4752-6EB3-E053-6B04A8C0F257},15888007,60.0,2.0,11,81,87,England and Wales: 2007 onwards
2287.5,2019,2019-01-16,F,L,91500,S1 4BX,E08000019,{8F1B26BE-3B5F-53DB-E053-6C04A8C03649},15761306,40.0,2.0,12,83,87,INVALID!
1924.13793103448,2021,2021-06-15,F,L,279000,S1 4BX,E08000019,{D4D42646-6783-27F6-E053-6C04A8C0A572},15877436,145.0,4.0,12,71,80,INVALID!
2179.48717948718,2019,2019-02-01,F,L,85000,S1 4BX,E08000019,{A2479555-9FB1-74C7-E053-6B04A8C0887D},15927497,39.0,2.0,12,79,87,England and Wales: 2012 onwards
2125.0,2019,2019-07-26,F,L,85000,S1 4BX,E08000019,{A96E4ACC-964C-9205-E053-6C04A8C0DA09},15933374,40.0,2.0,12,83,87,England and Wales: 2003-2006
2436.97478991597,2021,2021-03-08,F,L,290000,S1 4BX,E08000019,{C6209F5F-E3E3-295E-E053-6C04A8C0DDCC},15737945,119.0,4.0,12,72,80,INVALID!
2250.0,2021,2021-02-23,F,L,90000,S1 4BX,E08000019,{D22473F6-175F-7B40-E053-6C04A8C0A630},15779752,40.0,2.0,11,83,88,England and Wales: 2007 onwards
