priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND,latitude,longitude
2312.5,2019,2019-07-05,F,L,148000,CF14 2BZ,W06000015,{8F1B26BE-4F60-53DB-E053-6C04A8C03649},22722171,64.0,3.0,11,76,76,England and Wales: 1950-1966,51.51245,-3.23496
2000.0,2021,2021-05-07,F,L,140000,CF14 2BZ,W06000015,{D707E536-2028-0AD9-E053-6B04A8C067CC},22740327,70.0,3.0,11,52,73,England and Wales: 1950-1966,51.51245,-3.23496
2462.68656716418,2021,2021-04-23,F,L,165000,CF14 2BZ,W06000015,{CD5A9DCC-74E4-310A-E053-6C04A8C00A1F},22665651,67.0,4.0,11,70,77,England and Wales: 1950-1966,51.51245,-3.23496
2250.0,2021,2021-01-14,F,L,157500,CF14 2BZ,W06000015,{BEF7EBBF-6D2D-7A76-E053-6B04A8C092F7},22718752,70.0,3.0,12,75,76,England and Wales: 1950-1966,51.51245,-3.23496
3309.85915492958,2019,2019-11-29,T,F,235000,CF14 2DA,W06000015,{9B361206-0CCB-1904-E053-6B04A8C0EEB5},22624107,71.0,,12,81,94,NO DATA!,51.51431,-3.23063
2272.72727272727,2021,2021-06-30,S,F,300000,CF14 2DB,W06000015,{D4D42645-6575-27F6-E053-6C04A8C0A572},22741443,132.0,5.0,11,51,74,England and Wales: 1950-1966,51.51319,-3.22966
3250.41806020067,2022,2022-04-04,T,F,311000,CF14 2DB,W06000015,{E2D14906-2F9A-4C2D-E053-6B04A8C0422B},22738241,95.68,6.0,12,58,72,England and Wales: 1950-1966,51.51319,-3.22966
2161.15702479339,2021,2021-02-22,S,F,261500,CF14 2DB,W06000015,{C3C3F9B5-7F0C-362B-E053-6B04A8C03ACC},22742989,121.0,5.0,11,58,83,England and Wales: 1950-1966,51.51319,-3.22966
2125.0,2021,2021-05-07,S,F,242250,CF14 2DF,W06000015,{CD5A9DCC-72BE-310A-E053-6C04A8C00A1F},22740350,114.0,7.0,11,59,84,England and Wales: 1930-1949,51.5136899,-3.23239
3290.32258064516,2020,2020-07-10,T,F,204000,CF14 2DF,W06000015,{AE4D86D4-7AA0-4619-E053-6C04A8C03CD0},22727752,62.0,3.0,11,67,88,England and Wales: 1930-1949,51.5136899,-3.23239
2220.49689440994,2021,2021-09-20,S,F,357500,CF14 2DF,W06000015,{D93B27B1-85D2-3100-E053-6C04A8C08887},22747368,161.0,6.0,11,62,81,England and Wales: 1967-1975,51.5136899,-3.23239
3589.10256410256,2021,2021-07-23,S,F,279950,CF14 2DG,W06000015,{CB0035E6-5064-58AE-E053-6B04A8C091AF},22628991,78.0,3.0,11,71,85,England and Wales: 1950-1966,51.5139,-3.23288
3429.90342990343,2019,2019-01-10,T,F,206000,CF14 2DG,W06000015,{8355F008-C9D5-55C5-E053-6B04A8C0D090},22659548,60.06,4.0,11,70,75,England and Wales: 1930-1949,51.5139,-3.23288
2210.52631578947,2019,2019-08-23,S,F,210000,CF14 2DG,W06000015,{93E6821E-15A5-40FD-E053-6B04A8C0C1DF},22726808,95.0,6.0,12,67,83,England and Wales: 1930-1949,51.5139,-3.23288
2624.0099009901,2019,2019-04-26,T,F,265025,CF14 2DG,W06000015,{8A78B2B0-21B7-5CB0-E053-6B04A8C0F504},22648534,101.0,7.0,11,62,81,England and Wales: 1930-1949,51.5139,-3.23288
2425.28735632184,2022,2022-02-04,T,F,211000,CF14 2DH,W06000015,{DBA933FA-2559-669D-E053-6B04A8C0AD56},22701923,87.0,5.0,12,66,86,England and Wales: 1967-1975,51.51173,-3.23634
2107.55813953488,2021,2021-02-26,T,F,181250,CF14 2DJ,W06000015,{D22473F5-074F-7B40-E053-6C04A8C0A630},22687090,86.0,4.0,11,70,82,England and Wales: 1976-1982,51.51227,-3.2365
3129.62962962963,2019,2019-06-20,S,F,845000,CF14 2DX,W06000015,{8CAC1318-C9AD-0253-E053-6B04A8C08E51},22612412,270.0,8.0,11,53,72,England and Wales: 1900-1929,51.51186,-3.22233
2391.97530864198,2019,2019-10-02,S,F,775000,CF14 2EA,W06000015,{965B6D92-0491-95E4-E053-6C04A8C07729},22636935,324.0,9.0,11,61,78,England and Wales: before 1900,51.51067,-3.22575
2531.64556962025,2019,2019-11-29,F,L,200000,CF14 2ED,W06000015,{9B361206-0A60-1904-E053-6B04A8C0EEB5},22666654,79.0,3.0,12,60,65,England and Wales: 1950-1966,51.50917,-3.22842
2437.5,2020,2020-01-10,F,L,195000,CF14 2ED,W06000015,{9DBAD221-79FB-6EB3-E053-6B04A8C0F257},22732629,80.0,3.0,11,69,72,England and Wales: 1967-1975,51.50917,-3.22842
2797.61904761905,2021,2021-09-16,F,L,235000,CF14 2ED,W06000015,{D4D42645-64EB-27F6-E053-6C04A8C0A572},22609104,84.0,3.0,11,61,73,England and Wales: 1967-1975,51.50917,-3.22842
3575.75757575758,2019,2019-01-08,S,F,590000,CF14 2EE,W06000015,{80E1AA97-D8CA-7BF8-E053-6C04A8C00BF2},22678065,165.0,8.0,11,54,85,England and Wales: 1900-1929,51.50912,-3.22988
3669.54022988506,2020,2020-03-12,S,F,638500,CF14 2EF,W06000015,{A71375FD-EF7A-7576-E053-6C04A8C0462F},22628436,174.0,7.0,11,60,82,England and Wales: 1900-1929,51.50925,-3.23192
3821.20253164557,2021,2021-06-25,D,F,603750,CF14 2EG,W06000015,{D22473F6-3122-7B40-E053-6C04A8C0A630},22746934,158.0,7.0,11,64,78,England and Wales: 1967-1975,51.50958,-3.2297699
3776.59574468085,2019,2019-02-15,S,F,532500,CF14 2EG,W06000015,{8355F009-8AAA-55C5-E053-6B04A8C0D090},22679827,141.0,7.0,12,69,79,England and Wales: 1930-1949,51.50958,-3.2297699
4417.17791411043,2021,2021-12-14,S,F,720000,CF14 2EH,W06000015,{DE2D0CE0-4D51-51EE-E053-6C04A8C00671},22648749,163.0,7.0,11,67,79,England and Wales: 1900-1929,51.51044,-3.23006
3542.94478527607,2019,2019-10-08,S,F,577500,CF14 2EH,W06000015,{965B6D92-088C-95E4-E053-6C04A8C07729},22648749,163.0,7.0,11,67,79,England and Wales: 1900-1929,51.51044,-3.23006
5429.6875,2021,2021-10-11,S,F,695000,CF14 2EH,W06000015,{DBA933FA-2AB5-669D-E053-6B04A8C0AD56},22652310,128.0,7.0,11,55,75,England and Wales: 1900-1929,51.51044,-3.23006
3000.0,2019,2019-03-15,S,F,300000,CF14 2EJ,W06000015,{87E1551E-02B8-6405-E053-6C04A8C0B2EE},22643095,100.0,5.0,11,47,82,England and Wales: 1930-1949,51.51015,-3.23206
3590.60402684564,2019,2019-12-19,S,F,535000,CF14 2EJ,W06000015,{9DBAD222-5AE9-6EB3-E053-6B04A8C0F257},22622514,149.0,7.0,11,58,82,England and Wales: 1900-1929,51.51015,-3.23206
2349.39759036145,2020,2020-11-26,F,L,195000,CF14 2EL,W06000015,{BA558B33-3990-76EF-E053-6B04A8C0B4B7},22709030,83.0,4.0,11,61,73,England and Wales: 1950-1966,51.51043,-3.23168
3921.56862745098,2019,2019-08-16,S,F,400000,CF14 2EN,W06000015,{93E6821E-EBA9-40FD-E053-6B04A8C0C1DF},22659936,102.0,5.0,11,66,82,England and Wales: 1930-1949,51.51101,-3.2302399
3034.68208092486,2019,2019-07-05,S,F,525000,CF14 2EP,W06000015,{8F1B26BE-4E12-53DB-E053-6C04A8C03649},22691243,173.0,6.0,12,74,80,England and Wales: 1930-1949,51.51131,-3.23043
2935.39325842697,2019,2019-04-16,S,F,522500,CF14 2EP,W06000015,{8A78B2B0-2509-5CB0-E053-6B04A8C0F504},22690482,178.0,8.0,12,70,77,England and Wales: 1930-1949,51.51131,-3.23043
6038.96103896104,2021,2021-06-30,S,F,465000,CF14 2EP,W06000015,{D707E534-F4C4-0AD9-E053-6B04A8C067CC},22711707,77.0,3.0,12,61,86,England and Wales: 1930-1949,51.51131,-3.23043
3055.55555555556,2020,2020-03-06,F,L,110000,CF14 2EZ,W06000015,{A96E4ACC-A579-9205-E053-6C04A8C0DA09},22667814,36.0,2.0,12,60,76,England and Wales: 1967-1975,51.50808,-3.22869
2926.82926829268,2022,2022-01-19,F,L,120000,CF14 2EZ,W06000015,{DBA933FA-27A2-669D-E053-6B04A8C0AD56},22752207,41.0,3.0,11,75,76,England and Wales: 1983-1990,51.50808,-3.22869
2924.52830188679,2021,2021-01-29,F,L,155000,CF14 2EZ,W06000015,{C18F412B-7015-81A6-E053-6B04A8C0AD18},22643037,53.0,3.0,11,76,76,England and Wales: 1983-1990,51.50808,-3.22869
3727.27272727273,2020,2020-01-23,F,L,123000,CF14 2EZ,W06000015,{9FF0D96A-4492-11ED-E053-6C04A8C06383},22706460,33.0,2.0,11,64,74,England and Wales: 1991-1995,51.50808,-3.22869
2986.23853211009,2021,2021-11-05,T,F,325500,CF14 2FA,W06000015,{D22473F6-2D9A-7B40-E053-6C04A8C0A630},22747605,109.0,5.0,11,66,83,England and Wales: 1900-1929,51.5078,-3.22893
3064.51612903226,2021,2021-03-03,T,F,285000,CF14 2FA,W06000015,{C6209F5F-F667-295E-E053-6C04A8C0DDCC},22729980,93.0,5.0,11,59,82,England and Wales: 1900-1929,51.5078,-3.22893
2989.69072164948,2021,2021-02-26,T,F,290000,CF14 2FA,W06000015,{C3C3F9B6-6938-362B-E053-6B04A8C03ACC},22676857,97.0,5.0,11,58,75,England and Wales: before 1900,51.5078,-3.22893
3470.58823529412,2022,2022-05-04,T,F,295000,CF14 2FA,W06000015,{E2D14906-2DB0-4C2D-E053-6B04A8C0422B},22626691,85.0,6.0,11,47,75,England and Wales: before 1900,51.5078,-3.22893
2459.01639344262,2020,2020-04-14,F,L,150000,CF14 2FB,W06000015,{A96E4ACB-F228-9205-E053-6C04A8C0DA09},22616221,61.0,3.0,11,66,74,England and Wales: 1950-1966,51.5033911,-3.2275474
349.516129032258,2021,2021-03-31,F,L,21670,CF14 2FB,W06000015,{D22473F5-09D4-7B40-E053-6C04A8C0A630},22633592,62.0,3.0,11,65,76,England and Wales: 1950-1966,51.5033911,-3.2275474
2586.20689655172,2019,2019-07-01,T,F,300000,CF14 2FD,W06000015,{9DBAD222-5A25-6EB3-E053-6B04A8C0F257},22677190,116.0,5.0,11,66,82,England and Wales: 1930-1949,51.50604785,-3.228813725
2882.20551378446,2021,2021-10-20,T,F,230000,CF14 2FF,W06000015,{E073986B-E46C-2134-E053-6C04A8C0233B},22723193,79.8,5.0,11,71,77,England and Wales: 1900-1929,51.5036061,-3.2271347
3500.0,2022,2022-05-05,S,F,266000,CF14 2FF,W06000015,{E2D14906-32E7-4C2D-E053-6B04A8C0422B},22681019,76.0,4.0,12,65,81,England and Wales: 1930-1949,51.5036061,-3.2271347
2368.42105263158,2020,2020-12-18,F,L,90000,CF14 2FG,W06000015,{BA558B32-500E-76EF-E053-6B04A8C0B4B7},22744384,38.0,2.0,11,47,81,England and Wales: 1983-1990,51.50611135,-3.22839255
2222.96395193591,2021,2021-05-28,T,F,333000,CF14 2FG,W06000015,{CFC9085D-28A5-9A70-E053-6B04A8C09D6A},22685085,149.8,6.0,11,46,58,England and Wales: 1900-1929,51.50611135,-3.22839255
1635.8024691358,2019,2019-12-08,T,F,265000,CF14 2FG,W06000015,{9DBAD222-57F1-6EB3-E053-6B04A8C0F257},22664510,162.0,7.0,11,45,82,England and Wales: before 1900,51.50611135,-3.22839255
2987.80487804878,2020,2020-11-10,T,F,245000,CF14 2FG,W06000015,{D22473F5-0923-7B40-E053-6C04A8C0A630},22610527,82.0,5.0,11,69,88,England and Wales: 1930-1949,51.50611135,-3.22839255
3634.36123348018,2020,2020-12-10,T,F,198000,CF14 2FH,W06000015,{C18F412B-6D7C-81A6-E053-6B04A8C0AD18},22716442,54.48,3.0,12,67,74,England and Wales: 1900-1929,51.50676636666667,-3.228181366666667
2457.98319327731,2019,2019-03-01,T,F,292500,CF14 2FJ,W06000015,{85866A65-5A1D-143F-E053-6B04A8C06A15},22684565,119.0,6.0,11,51,82,England and Wales: 1930-1949,51.50574,-3.22946
3538.92821031345,2021,2021-12-14,T,F,350000,CF14 2FJ,W06000015,{D4D42646-7C01-27F6-E053-6C04A8C0A572},22692839,98.9,6.0,11,62,65,England and Wales: 1900-1929,51.50574,-3.22946
2815.53398058252,2020,2020-11-12,T,F,290000,CF14 2FJ,W06000015,{BA558B33-39CD-76EF-E053-6B04A8C0B4B7},22696055,103.0,5.0,12,71,85,England and Wales: 1900-1929,51.50574,-3.22946
2500.0,2020,2020-01-21,T,F,285000,CF14 2FJ,W06000015,{9DBAD222-5B2D-6EB3-E053-6B04A8C0F257},22636141,114.0,5.0,11,58,80,England and Wales: 1930-1949,51.50574,-3.22946
3381.44329896907,2021,2021-09-24,T,F,328000,CF14 2FJ,W06000015,{D4D42646-7A27-27F6-E053-6C04A8C0A572},22726639,97.0,6.0,12,71,88,England and Wales: 1930-1949,51.50574,-3.22946
2800.0,2021,2021-11-12,T,F,280000,CF14 2FJ,W06000015,{D22473F6-2E24-7B40-E053-6C04A8C0A630},22748789,100.0,5.0,11,13,70,England and Wales: 1930-1949,51.50574,-3.22946
2694.44444444444,2021,2021-01-07,T,F,242500,CF14 2FL,W06000015,{BEF7EBBF-69F8-7A76-E053-6B04A8C092F7},22642165,90.0,5.0,12,55,83,England and Wales: 1900-1929,51.5062827,-3.2295972
3080.43354249857,2020,2020-02-14,T,F,270000,CF14 2FL,W06000015,{A2479555-AB83-74C7-E053-6B04A8C0887D},22705109,87.65,3.0,11,59,63,England and Wales: 1900-1929,51.5062827,-3.2295972
3186.16294947656,2021,2021-06-01,T,F,280000,CF14 2FL,W06000015,{D22473F6-319F-7B40-E053-6C04A8C0A630},22736540,87.88,4.0,11,61,68,England and Wales: before 1900,51.5062827,-3.2295972
3359.85853227233,2022,2022-05-27,T,F,380000,CF14 2FN,W06000015,{E2D14906-3555-4C2D-E053-6B04A8C0422B},22692577,113.1,6.0,11,51,66,England and Wales: 1900-1929,51.50709,-3.22984
3075.0,2021,2021-11-22,T,F,307500,CF14 2FN,W06000015,{D93B27B1-8338-3100-E053-6C04A8C08887},22743852,100.0,4.0,11,66,83,England and Wales: 1900-1929,51.50709,-3.22984
2564.10256410256,2019,2019-10-08,T,F,290000,CF14 2FN,W06000015,{965B6D92-0ABE-95E4-E053-6C04A8C07729},22692577,113.1,6.0,11,51,66,England and Wales: 1900-1929,51.50709,-3.22984
3617.22222222222,2021,2021-11-26,T,F,325550,CF14 2FP,W06000015,{D4D42646-7A62-27F6-E053-6C04A8C0A572},22727841,90.0,5.0,11,64,85,England and Wales: before 1900,51.5082499,-3.23152
3779.41176470588,2021,2021-12-03,T,F,257000,CF14 2FP,W06000015,{D4D42646-7D2F-27F6-E053-6C04A8C0A572},22638166,68.0,4.0,11,65,88,England and Wales: 1900-1929,51.5082499,-3.23152
2582.52427184466,2021,2021-04-16,S,F,266000,CF14 2FP,W06000015,{CB0035E6-4D47-58AE-E053-6B04A8C091AF},22622488,103.0,4.0,11,59,83,England and Wales: 1900-1929,51.5082499,-3.23152
2978.72340425532,2020,2020-10-09,T,F,280000,CF14 2FP,W06000015,{B82222ED-6256-6691-E053-6B04A8C02FB2},22650582,94.0,5.0,11,55,82,England and Wales: before 1900,51.5082499,-3.23152
3984.375,2020,2020-10-16,T,F,255000,CF14 2FP,W06000015,{B82222EC-9C0E-6691-E053-6B04A8C02FB2},22711197,64.0,4.0,11,54,84,England and Wales: before 1900,51.5082499,-3.23152
3353.22580645161,2021,2021-02-12,T,F,207900,CF14 2FQ,W06000015,{C18F412B-7147-81A6-E053-6B04A8C0AD18},22649965,62.0,3.0,11,73,91,England and Wales: before 1900,51.50845,-3.2304198
2968.75,2020,2020-10-29,T,F,190000,CF14 2FQ,W06000015,{B82222ED-67FF-6691-E053-6B04A8C02FB2},22617550,64.0,3.0,11,60,87,England and Wales: before 1900,51.50845,-3.2304198
2678.57142857143,2019,2019-07-18,T,F,225000,CF14 2FS,W06000015,{965B6D91-2880-95E4-E053-6C04A8C07729},22612443,84.0,4.0,11,71,84,England and Wales: 1930-1949,51.50793,-3.23245
2413.79310344828,2019,2019-01-30,T,F,280000,CF14 2FS,W06000015,{8355F009-880B-55C5-E053-6B04A8C0D090},22662597,116.0,5.0,12,70,82,England and Wales: 1900-1929,51.50793,-3.23245
2758.73563218391,2020,2020-12-03,T,F,240010,CF14 2FS,W06000015,{BA558B33-36F6-76EF-E053-6B04A8C0B4B7},22685971,87.0,5.0,11,60,83,England and Wales: 1900-1929,51.50793,-3.23245
2732.55813953488,2020,2020-01-23,T,F,235000,CF14 2FT,W06000015,{9FF0D96A-45D2-11ED-E053-6C04A8C06383},22699666,86.0,5.0,11,55,77,England and Wales: 1900-1929,51.50756,-3.2318699
3051.94805194805,2020,2020-11-26,T,F,235000,CF14 2FT,W06000015,{BEF7EBBE-AD75-7A76-E053-6B04A8C092F7},22684538,77.0,4.0,12,60,78,England and Wales: 1930-1949,51.50756,-3.2318699
3122.21231043711,2021,2021-01-29,T,F,210000,CF14 2FT,W06000015,{C3C3F9B6-702A-362B-E053-6B04A8C03ACC},22650632,67.26,3.0,11,70,73,England and Wales: before 1900,51.50756,-3.2318699
2909.09090909091,2021,2021-07-30,T,F,256000,CF14 2FT,W06000015,{D707E534-F253-0AD9-E053-6B04A8C067CC},22686679,88.0,4.0,11,59,81,England and Wales: 1930-1949,51.50756,-3.2318699
2256.09756097561,2021,2021-04-01,T,F,185000,CF14 2FT,W06000015,{C6209F5F-FB39-295E-E053-6C04A8C0DDCC},22744323,82.0,5.0,11,52,84,England and Wales: 1930-1949,51.50756,-3.2318699
2987.65432098765,2020,2020-07-31,T,F,242000,CF14 2FT,W06000015,{AE4D86D4-7A2B-4619-E053-6C04A8C03CD0},22736952,81.0,5.0,12,67,86,England and Wales: 1900-1929,51.50756,-3.2318699
2894.73684210526,2020,2020-02-21,T,F,220000,CF14 2FT,W06000015,{A2479555-2F19-74C7-E053-6B04A8C0887D},22717172,76.0,3.0,12,61,78,England and Wales: 1930-1949,51.50756,-3.2318699
1800.0,2019,2019-05-09,T,F,135000,CF14 2FT,W06000015,{8A78B2B0-2298-5CB0-E053-6B04A8C0F504},22676836,75.0,3.0,11,46,85,England and Wales: 1930-1949,51.50756,-3.2318699
3136.36363636364,2021,2021-03-31,D,F,345000,CF14 2FU,W06000015,{C6209F5F-056D-295E-E053-6C04A8C0DDCC},22640637,110.0,,11,83,92,NO DATA!,51.50711,-3.2315
3365.38461538462,2020,2020-10-19,T,F,262500,CF14 2FU,W06000015,{B82222ED-61F0-6691-E053-6B04A8C02FB2},22640643,78.0,3.0,11,51,86,England and Wales: 1900-1929,51.50711,-3.2315
3154.7619047619,2021,2021-11-12,T,F,265000,CF14 2FU,W06000015,{D4D42646-7EFE-27F6-E053-6C04A8C0A572},22749564,84.0,5.0,11,68,84,England and Wales: 1930-1949,51.50711,-3.2315
3080.64516129032,2019,2019-07-10,T,F,286500,CF14 2FU,W06000015,{8F1B26BD-753F-53DB-E053-6C04A8C03649},22723625,93.0,5.0,12,70,86,England and Wales: 1930-1949,51.50711,-3.2315
3200.0,2021,2021-12-17,S,F,240000,CF14 2FU,W06000015,{DE2D0CE0-4A20-51EE-E053-6C04A8C00671},22741200,75.0,5.0,11,54,85,England and Wales: 1950-1966,51.50711,-3.2315
2975.90361445783,2019,2019-04-01,T,F,247000,CF14 2FU,W06000015,{87E1551E-AD5B-6405-E053-6C04A8C0B2EE},22688732,83.0,4.0,12,50,82,England and Wales: 1900-1929,51.50711,-3.2315
3567.9012345679,2021,2021-06-25,T,F,289000,CF14 2FW,W06000015,{D22473F6-332F-7B40-E053-6C04A8C0A630},22721991,81.0,5.0,11,67,87,England and Wales: 1900-1929,51.50559,-3.23045
3525.25252525253,2022,2022-05-06,T,F,349000,CF14 2FW,W06000015,{E2D14906-3628-4C2D-E053-6B04A8C0422B},22754638,99.0,5.0,11,73,86,England and Wales: 1900-1929,51.50559,-3.23045
3529.41176470588,2021,2021-06-25,T,F,300000,CF14 2FX,W06000015,{CD5A9DCB-A37D-310A-E053-6C04A8C00A1F},22711378,85.0,4.0,11,63,78,England and Wales: 1930-1949,51.50585,-3.23127
2925.53191489362,2020,2020-03-27,T,F,275000,CF14 2FX,W06000015,{A96E4ACB-F411-9205-E053-6C04A8C0DA09},22681061,94.0,6.0,11,51,76,England and Wales: 1900-1929,51.50585,-3.23127
3250.0,2021,2021-12-10,T,F,325000,CF14 2FX,W06000015,{DBA933FA-215D-669D-E053-6B04A8C0AD56},22628272,100.0,5.0,12,64,81,England and Wales: 1900-1929,51.50585,-3.23127
2647.05882352941,2019,2019-10-23,T,F,225000,CF14 2FX,W06000015,{98C75471-9A3A-72E9-E053-6B04A8C042F0},22711378,85.0,4.0,11,63,78,England and Wales: 1930-1949,51.50585,-3.23127
2555.66008153026,2019,2019-08-02,F,L,163000,CF14 2FY,W06000015,{919FEC05-0259-9A90-E053-6C04A8C0A300},22618442,63.78,3.0,11,66,73,England and Wales: 1967-1975,51.5047,-3.22992
2531.25,2020,2020-11-16,F,L,162000,CF14 2FY,W06000015,{BEF7EBBE-AC60-7A76-E053-6B04A8C092F7},22616374,64.0,4.0,11,75,79,England and Wales: 1950-1966,51.5047,-3.22992
1956.22807017544,2020,2020-08-11,F,L,111505,CF14 2FZ,W06000015,{B5755FFD-D55E-7D01-E053-6C04A8C036B6},22652816,57.0,3.0,12,58,77,England and Wales: 1996-2002,51.50446,-3.22915
2982.45614035088,2021,2021-11-12,F,L,170000,CF14 2FZ,W06000015,{D4D42645-6678-27F6-E053-6C04A8C0A572},22643239,57.0,3.0,11,76,83,England and Wales: 2003-2006,51.50446,-3.22915
2676.47058823529,2019,2019-04-04,F,L,136500,CF14 2FZ,W06000015,{8A78B2AF-5BC5-5CB0-E053-6B04A8C0F504},22705767,51.0,3.0,11,80,83,England and Wales: 2003-2006,51.50446,-3.22915
3803.92156862745,2022,2022-03-21,F,L,194000,CF14 2FZ,W06000015,{E2D14905-3103-4C2D-E053-6B04A8C0422B},22705767,51.0,3.0,11,80,83,England and Wales: 2003-2006,51.50446,-3.22915
3424.65753424658,2019,2019-08-02,S,F,250000,CF14 2HB,W06000015,{93E6821E-EE44-40FD-E053-6B04A8C0C1DF},22711724,73.0,4.0,11,55,89,England and Wales: 1976-1982,51.51011,-3.23557
2631.57894736842,2020,2020-08-28,T,F,250000,CF14 2HD,W06000015,{B32EBB13-5D5A-3C99-E053-6C04A8C09CA1},22643289,95.0,5.0,12,59,76,England and Wales: 1976-1982,51.50854,-3.23207
1872.34042553191,2019,2019-02-05,F,L,88000,CF14 2HE,W06000015,{8355F009-8CEC-55C5-E053-6B04A8C0D090},22747671,47.0,2.0,12,60,78,England and Wales: 1983-1990,51.50493,-3.22958
1847.82608695652,2019,2019-11-29,F,L,85000,CF14 2HE,W06000015,{9B361206-CD92-1904-E053-6B04A8C0EEB5},22725463,46.0,2.0,12,72,78,England and Wales: 1900-1929,51.50493,-3.22958
1956.52173913043,2021,2021-02-16,F,L,90000,CF14 2HE,W06000015,{C3C3F9B6-6D2F-362B-E053-6B04A8C03ACC},22707193,46.0,2.0,11,77,81,England and Wales: 1976-1982,51.50493,-3.22958
2500.0,2019,2019-09-30,F,L,115000,CF14 2HE,W06000015,{AC07BBCF-EFD8-0445-E053-6C04A8C01E31},22641431,46.0,2.0,11,75,78,England and Wales: 1983-1990,51.50493,-3.22958
3869.04761904762,2019,2019-11-27,D,F,325000,CF14 2HP,W06000015,{9B361206-CF05-1904-E053-6B04A8C0EEB5},22621909,84.0,5.0,11,68,83,England and Wales: 1983-1990,51.51086,-3.23773
4226.19047619048,2021,2021-08-04,D,F,355000,CF14 2HP,W06000015,{D22473F6-3165-7B40-E053-6C04A8C0A630},22700246,84.0,5.0,12,60,85,England and Wales: 1983-1990,51.51086,-3.23773
3125.0,2021,2021-05-06,D,F,375000,CF14 2HP,W06000015,{CB0035E6-4FBB-58AE-E053-6B04A8C091AF},22641805,120.0,7.0,11,58,83,England and Wales: 1983-1990,51.51086,-3.23773
3424.24242424242,2021,2021-12-15,D,F,452000,CF14 2HP,W06000015,{E073986B-E475-2134-E053-6C04A8C0233B},22722114,132.0,7.0,11,66,77,England and Wales: 1983-1990,51.51086,-3.23773
2469.84126984127,2020,2020-03-13,T,F,194500,CF14 2HQ,W06000015,{A96E4ACC-A1E0-9205-E053-6C04A8C0DA09},22646399,78.75,5.0,11,74,81,England and Wales: 1950-1966,51.50565,-3.21929
2579.26829268293,2020,2020-08-21,S,F,211500,CF14 2HQ,W06000015,{B0A9D11B-DE1D-4C1F-E053-6C04A8C0D716},22616398,82.0,5.0,11,72,86,England and Wales: 1950-1966,51.50565,-3.21929
2881.27118644068,2020,2020-02-21,T,F,169995,CF14 2HQ,W06000015,{A2479555-AC35-74C7-E053-6B04A8C0887D},22624807,59.0,4.0,12,69,86,England and Wales: 1900-1929,51.50565,-3.21929
2637.68115942029,2019,2019-11-29,T,F,182000,CF14 2HQ,W06000015,{9FF0D96A-4579-11ED-E053-6C04A8C06383},22700716,69.0,5.0,11,69,87,England and Wales: 1950-1966,51.50565,-3.21929
2297.2972972973,2020,2020-02-26,T,F,170000,CF14 2HR,W06000015,{A96E4ACC-A3A3-9205-E053-6C04A8C0DA09},22720673,74.0,3.0,12,65,86,England and Wales: 1950-1966,51.50546,-3.21894
2659.34065934066,2020,2020-01-03,S,F,242000,CF14 2HS,W06000015,{9DBAD222-5DD7-6EB3-E053-6B04A8C0F257},22632942,91.0,5.0,12,54,73,England and Wales: 1930-1949,51.50386,-3.22114
2777.77777777778,2021,2021-06-14,S,F,225000,CF14 2HS,W06000015,{D707E536-1D78-0AD9-E053-6B04A8C067CC},22676197,81.0,5.0,11,45,81,England and Wales: 1967-1975,51.50386,-3.22114
2888.23529411765,2022,2022-03-17,T,F,245500,CF14 2HS,W06000015,{E073986B-E37C-2134-E053-6C04A8C0233B},22717346,85.0,5.0,11,72,85,England and Wales: 1930-1949,51.50386,-3.22114
2911.39240506329,2021,2021-07-23,S,F,230000,CF14 2HS,W06000015,{D707E536-20A9-0AD9-E053-6B04A8C067CC},22645501,79.0,5.0,11,61,89,England and Wales: 1967-1975,51.50386,-3.22114
2117.64705882353,2020,2020-05-01,T,F,180000,CF14 2HS,W06000015,{A96E4ACC-A4CB-9205-E053-6C04A8C0DA09},22717346,85.0,5.0,11,72,85,England and Wales: 1930-1949,51.50386,-3.22114
2846.15384615385,2021,2021-01-22,S,F,185000,CF14 2HT,W06000015,{C18F412B-701D-81A6-E053-6B04A8C0AD18},22744368,65.0,3.0,11,65,87,England and Wales: 1967-1975,51.5042,-3.22124
3023.25581395349,2022,2022-06-08,T,F,260000,CF14 2HT,W06000015,{E2D14906-30E9-4C2D-E053-6B04A8C0422B},22754454,86.0,5.0,11,67,84,England and Wales: 1967-1975,51.5042,-3.22124
3000.0,2021,2021-09-17,T,F,195000,CF14 2HT,W06000015,{D22473F6-3096-7B40-E053-6C04A8C0A630},22746262,65.0,3.0,11,64,84,England and Wales: 1967-1975,51.5042,-3.22124
3106.32183908046,2021,2021-06-25,S,F,270250,CF14 2HU,W06000015,{D22473F5-0437-7B40-E053-6C04A8C0A630},22682836,87.0,5.0,11,72,85,England and Wales: 1950-1966,51.50249096666667,-3.221735166666667
2777.77777777778,2021,2021-05-14,T,F,250000,CF14 2HU,W06000015,{C6209F5F-F342-295E-E053-6C04A8C0DDCC},22696087,90.0,5.0,11,70,83,England and Wales: 1950-1966,51.50249096666667,-3.221735166666667
